I0902 18:07:10.832949    1712 serve.go:43] cloudcode_cli (Aug 12 2025 19:39:06 -0700, cl:794358504 baseline:794357827)
I0902 18:07:13.328846    1712 client.go:594] CompleteCode request: {"enablePromptEnhancement":true,"ideContext":{"currentFile":{"segments":[{"content":"Code Assist healthcheck id: 79a26b03-d534-44d0-b742-8b49dfaad299\nPi = "},{"isSelected":true},{}]}},"metadata":{"ideName":"Code OSS for Cloud Shell","ideType":"CLOUD_SHELL","ideVersion":"1.100.3-cde","platform":"LINUX_AMD64","pluginType":"CLOUD_CODE","pluginVersion":"2.45.0"},"project":"cloudshell-gca","requestId":"cloudcode-794358504-3b293efb-6099-4557-b5c9-2d186064eac1","userContext":{}}
I0902 18:07:13.890988    1712 server.go:631] jsonrpc2: <-- result #3: service/healthcheck: null
I0902 18:07:15.425059    1712 server.go:631] jsonrpc2: --> request #4: conversation/startSession: {"preserveHistory":true}
I0902 18:07:15.425203    1712 conversation.go:206] New conversation started, chat history reset
I0902 18:07:15.425565    1712 server.go:631] jsonrpc2: <-- notif: telemetry/event: {"event_name":"cloudcode.aipp.languageserver.conversation.startSession","event_data":{},"metadata":{"config_use_cloudcode_api":"true","config_use_rest":"false","duration_ms":"0","ide_session_index":"20250902_1","ls_session_index":"0","update_channel":"prod","using_channel_defaults":"true"}}
I0902 18:07:15.426879    1712 server.go:631] jsonrpc2: <-- result #4: conversation/startSession: {"history":[],"threadId":"a81feda1-8827-11f0-a583-caea047b2aa1"}
I0902 18:07:15.429098    1712 server.go:631] jsonrpc2: --> notif: telemetry/sendEvents: <truncated 834 bytes>
I0902 18:07:15.698511    1712 server.go:631] jsonrpc2: --> request #5: conversation/suggestions: {}
I0902 18:07:15.698738    1712 server.go:631] jsonrpc2: <-- notif: telemetry/event: {"event_name":"cloudcode.aipp.languageserver.conversation.suggestions","event_data":{},"metadata":{"config_use_cloudcode_api":"true","config_use_rest":"false","duration_ms":"0","ide_session_index":"20250902_1","ls_session_index":"0","update_channel":"prod","using_channel_defaults":"true"}}
I0902 18:07:15.698816    1712 server.go:631] jsonrpc2: <-- result #5: conversation/suggestions: {"items":null}
I0902 18:07:15.701225    1712 server.go:631] jsonrpc2: --> notif: telemetry/sendEvents: <truncated 833 bytes>
I0902 18:07:19.164390    1712 server.go:631] jsonrpc2: --> request #6: experiments/update: {"experimentIds":[105595443,105562787,105030799,105640665,104638466,101868197,104817729,104741793,104788262,101776995,104644157,102880936,105636845,104913215,104777930,105618358,103103414,101659471,104764059,102873703,102532169,104922093,94795895,103012598,104775821,102617194,105098746,102514864,104763306,104892493,105643104,104760676,104764949,104764940,104764958,104945159,104764657,105620019,102461832,104972666,103335925,104739378,102958607,102521117,103118072,105562818,105030783,105640661,104638459,101551624,104673683,104741789,104788259,101776993,104644151,102880932,105636843,104913210,104777927,105618354,101659468,104764056,102873698,102532166,104922082,94795892,103012592,104775818,102519585,105098743,102464979,104743314,104892490,105643101,104760673,104764946,104764937,104764955,104945156,104764653,105620012,102461829,104972663,103335922,102958601,102521114,103118069],"flags":[{"name":"ApigeeGeminiChatTool__enable_apigee_gemini_chat_tool","value":true},{"name":"Chat__enable_chat_agentic_mcp_chat","value":false},{"name":"Chat__enable_local_codebase_awareness_chat_ij","value":true},{"name":"Chat__enable_suggested_prompts","value":true},{"name":"DuetAiGeneration__codeGeneration_enable_diff_view","value":false},{"name":"GcaCitationBlock__enable_citation_block","value":false},{"name":"DuetAiCompletion__codeCompletion_enableInfixCache","value":false},{"name":"Chat__enable_mcp_server","value":false},{"name":"DuetAiLocalRag__include_doc_files","value":false},{"name":"DuetAiCompletion__codeCompletion_enablePrefetchNextSuggestions","value":true},{"name":"DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_bm25_scoring","value":false},{"name":"GcaFlashCompletions__completion_replaces_cursor_line","value":false},{"name":"GcaFlashCompletions__enable_flash_completions","value":false},{"name":"GeminiFreeTier__call_onboard_user_from_legacy_flow","value":true},{"name":"SDLCAgents__enable_gemini_model_connection","value":false},{"name":"Chat__display_prompt_recitations","value":true},{"name":"Chat__enable_async_chat_intent_classification","value":false},{"name":"CodeassistMetrics__enable_codeassist_metric","value":false},{"name":"DuetAiLocalRag__enable_local_rag_completion_snippets","value":true},{"name":"DuetAiMendelOverrides__enable_gca_intent_classification_as_default_model","value":false},{"name":"DuetAiMendelOverrides__enable_gca_intent_classification_model_for_logging","value":false},{"name":"Chat__enable_agentic_chat_ij","value":true},{"name":"Chat__enable_chat_crescendo_agents","value":true},{"name":"Chat__enable_chat_folder_context_selection","value":true},{"name":"Chat__enable_chat_moa","value":false},{"name":"DuetAiCompletion__codeCompletion_enableAdaptingCache","value":true},{"name":"DuetAiLocalRag__enable_local_rag","value":true},{"name":"DuetAiRemoteRag__enable_remote_rag","value":true},{"name":"DuetAiRemoteRag__enable_remote_rag_chat","value":true},{"name":"GcaFlashCompletions__enable_client_postprocessing","value":false},{"name":"MetricService__enable_metric_service","value":true},{"name":"ApigeeCloudCode__enable_mock_server","value":true},{"name":"Chat__enable_full_codebase_awareness_chat","value":true},{"name":"DuetAiGeneration__codeGeneration_pane_view_default_config","value":false},{"name":"DuetAiGeneration__codeGeneration_use_transform_api","value":false},{"name":"GCAFeedbackBlock__enable_feedback_block","value":false},{"name":"UserTelemetry__enable_user_telemetry_call","value":true},{"name":"DuetAICodeTransform__enable_m2","value":true},{"name":"FirebaseDataConnectChatTool__enable_firebase_data_connect_chat_tool","value":false},{"name":"DuetAiGenerationAndCompletion__track_suffix_length","value":false},{"name":"DuetAiGeneration__auto_trigger_on_empty_class_struct_def","value":true},{"name":"DuetAiGeneration__codeGeneration_enable_pane_view","value":false},{"name":"GCAUpgradeToPaid__enable_upgrade_from_free_tier","value":false},{"name":"Chat__delete_response_after_stop","value":true},{"name":"Chat__enable_chat_intent_classification","value":false},{"name":"Chat__enable_chat_streaming","value":true},{"name":"DuetAiGeneration__codeGeneration_enable_codelens_call_to_action","value":false},{"name":"SyntaxAnalysis__enable_syntax_analysis","value":false},{"name":"Chat__enable_chat_named_entity_recognition","value":false},{"name":"DuetAiGeneration__codeGeneration_enable_quickpick_chat","value":false},{"name":"SDLCAgents__enable_azure_model_connection","value":false},{"name":"DuetAICodeTransform__display_prompt_recitations","value":true},{"name":"DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning","value":true},{"name":"DuetAiMendelOverrides__inlineSuggestions_debounced_after_fetching","value":true},{"name":"DuetAiProcessors__enable_prompt_recitations_check","value":true},{"name":"DuetAiRemoteRag__enable_hyde_for_generation","value":false},{"name":"GCAUpgradeToPaid__enable_standard_tier_easy_onboarding","value":true},{"name":"SDLCAgents__enable_anthropic_model_connection","value":false},{"name":"Chat__enable_mcp_server_ij","value":true},{"name":"DuetAICodeTransformIj__enable_ij","value":false},{"name":"DuetAiGeneration__codeGeneration_enable_new_cy_vsc_ux","value":false},{"name":"DuetAiLocalRag__enable_wald_file_selection","value":false},{"name":"GeminiFreeTier__enable_free_tier","value":true},{"name":"DuetAiCloudCodeAPI__enable_cloudcode_api","value":true},{"name":"DuetAiLocalRag__enable_local_rag_completion","value":true},{"name":"GcaTelemetryBlock__enable_telemetry_block","value":false},{"name":"GcaTelemetry__enable_ai_characters_percentage","value":true},{"name":"IntentAware__enable_intent_aware_m1","value":false},{"name":"SDLCAgents__enable_rest_model_connection","value":false},{"name":"DuetAiCompletion__codeCompletion_triggerForDeletion","value":false},{"name":"DuetAiLocalRag__enable_local_rag_chat","value":true},{"name":"DuetAiLocalRag__include_unit_test_files","value":false},{"name":"Chat__enable_chat_gemini_cli","value":true},{"name":"DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_colocated_files","value":true},{"name":"GcaAipluginSwingToCompose__enable_compose","value":true},{"name":"DuetAICodeTransform__custom_slash_commands","value":true},{"name":"DuetAi__custom_preambles","value":true},{"name":"Chat__enable_sessions","value":true},{"name":"Chat__enable_structured_code_edits","value":true},{"name":"Chat__enable_workspace_change_in_chat_history","value":true},{"name":"Chat__stop_chat_request_button","value":true},{"name":"Chat__enable_chat_checkpoints","value":true},{"name":"Chat__enable_local_bm25_chat","value":true},{"name":"DuetAi__show_release_notes","value":true},{"name":"Chat__apply_all_changes_button","value":true},{"name":"Chat__enable_code_view","value":true},{"name":"GcaTelemetry__send_aica_to_ccpa","value":true},{"name":"Chat__enable_local_bm25_chat_input_from_cursor","value":true},{"name":"Chat__enable_text_snippets","value":true},{"name":"DuetAICodeTransform__enable_inline_diff","value":true},{"name":"Chat__local_bm25_chat_tokenizer","value":"wald_word3"},{"name":"DuetAiLocalRag__local_rag_tokenization_algorithm","value":"wald_word"},{"name":"DuetAiMendelOverrides__chat_clientId","value":"CHAT_CLIENT_CLOUD_CODE_GEMINI_2_0_FLASH_001"},{"name":"DuetAiMendelOverrides__gca_intent_classifier_model_name","value":"/ml/m2p-role-prod-intentclassifiergca-servo-owner/prod.intentclassifiergca"},{"name":"DuetAiMendelOverrides__gca_intent_classifier_model_version","value":""},{"name":"DuetAiLocalRag__otherfiles_generation_limit","value":40},{"name":"DuetAiRemoteRag__max_snippets_rag_for_chat","value":2},{"name":"DuetAiRemoteRag__max_snippets_tailed_prompt","value":4},{"name":"GeminiFreeTier__license_message_frequency_days","value":60},{"name":"Chat__fca_chat_context_window_size","value":3500000},{"name":"DuetAiLocalRag__otherfiles_chat_limit","value":100},{"name":"DuetAiLocalRag__otherfiles_completion_limit","value":1000},{"name":"DuetAiLocalRag__top_k_test_files_to_include","value":2},{"name":"DuetAiLocalRag__wald_local_rag_max_file_search_depth","value":-1},{"name":"DuetAiMendelOverrides__inlineSuggestions_throttleMs","value":0},{"name":"DuetAiRemoteRag__max_named_entity_for_chat","value":3},{"name":"Chat__chat_context_window_size","value":-1},{"name":"Chat__lca_chat_context_window_size_ij","value":2100000},{"name":"Chat__local_bm25_chat_max_results","value":10},{"name":"Chat__local_bm25_index_max_files","value":25000},{"name":"DuetAiCompletion__adaptingCache_maxInflightRequests","value":2},{"name":"DuetAiLocalRag__bm25_in_completion_max_results","value":15},{"name":"DuetAiLocalRag__max_file_search_depth","value":2},{"name":"DuetAiMendelOverrides__inlineSuggestions_debounceMs","value":550},{"name":"DuetAiGeneration__codeGeneration_context_window_size","value":64000},{"name":"DuetAiLocalRag__top_k_doc_files_to_include","value":2},{"name":"DuetAiRemoteRag__max_bm25_snippets_rag","value":0},{"name":"DuetAiRemoteRag__max_snippets_rag_for_selected_code","value":2},{"name":"GCAUpgradeToPaid__current_tier_polling_interval_ms","value":60000},{"name":"DuetAiRemoteRag__max_distance_rag_for_selected_code","value":0.8},{"name":"DuetAiRemoteRag__max_distance_tailed_prompt","value":0.4},{"name":"DuetAiLocalRag__cache_co_located","value":20},{"name":"DuetAiLocalRag__cache_file_limit","value":4194300},{"name":"DuetAiLocalRag__cache_total_files","value":250},{"name":"DuetAiLocalRag__local_rag_reranking_by_language","value":0},{"name":"DuetAiRemoteRag__max_distance_rag_for_chat","value":0.8},{"name":"DuetAiRemoteRag__multi_query_tail_ns_for_completion"},{"name":"DuetAiRemoteRag__multi_query_tail_ns_for_generation"},{"name":"DuetAiLocalRag__substrings_to_identify_doc_prompts","value":["document","comment"]},{"name":"DuetAiLocalRag__substrings_to_identify_test_prompts","value":["test"]},{"name":"GcaApiMigration__platform_api_endpoints"},{"name":"GcaApiMigration__product_api_endpoints"}]}
I0902 18:07:19.164964    1712 experiments.go:134] Applied experiment flag "Chat__enable_suggested_prompts" to chat.enableSuggestedPrompts with value true
I0902 18:07:19.165135    1712 experiments.go:134] Applied experiment flag "GcaCitationBlock__enable_citation_block" to enableAdminCitationBlock with value false
I0902 18:07:19.165149    1712 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enableInfixCache" to codeCompletion.enableInfixCache with value false
I0902 18:07:19.165161    1712 experiments.go:234] Applied experiment flag "DuetAiLocalRag__include_doc_files" to includeDocFiles with value false
I0902 18:07:19.165170    1712 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enablePrefetchNextSuggestions" to codeCompletion.prefetchEnabled with value true
I0902 18:07:19.165177    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_bm25_scoring" to enableBM25ScoringForCompletionSnippets with value false
I0902 18:07:19.165225    1712 experiments.go:188] Applied experiment flag "GcaFlashCompletions__enable_flash_completions" to s.completionOpts.FlashCompletionsEnabled with value false
I0902 18:07:19.165239    1712 server.go:631] jsonrpc2: --> request #7: experiments/update: {"experimentIds":[105595443,105562787,105030799,105640665,104638466,101868197,104817729,104741793,104788262,101776995,104644157,102880936,105636845,104913215,104777930,105618358,103103414,101659471,104764059,102873703,102532169,104922093,94795895,103012598,104775821,102617194,105098746,102514864,104763306,104892493,105643104,104760676,104764949,104764940,104764958,104945159,104764657,105620019,102461832,104972666,103335925,104739378,102958607,102521117,103118072,105562818,105030783,105640661,104638459,101551624,104673683,104741789,104788259,101776993,104644151,102880932,105636843,104913210,104777927,105618354,101659468,104764056,102873698,102532166,104922082,94795892,103012592,104775818,102519585,105098743,102464979,104743314,104892490,105643101,104760673,104764946,104764937,104764955,104945156,104764653,105620012,102461829,104972663,103335922,102958601,102521114,103118069],"flags":[{"name":"ApigeeGeminiChatTool__enable_apigee_gemini_chat_tool","value":true},{"name":"Chat__enable_chat_agentic_mcp_chat","value":false},{"name":"Chat__enable_local_codebase_awareness_chat_ij","value":true},{"name":"Chat__enable_suggested_prompts","value":true},{"name":"DuetAiGeneration__codeGeneration_enable_diff_view","value":false},{"name":"GcaCitationBlock__enable_citation_block","value":false},{"name":"DuetAiCompletion__codeCompletion_enableInfixCache","value":false},{"name":"Chat__enable_mcp_server","value":false},{"name":"DuetAiLocalRag__include_doc_files","value":false},{"name":"DuetAiCompletion__codeCompletion_enablePrefetchNextSuggestions","value":true},{"name":"DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_bm25_scoring","value":false},{"name":"GcaFlashCompletions__completion_replaces_cursor_line","value":false},{"name":"GcaFlashCompletions__enable_flash_completions","value":false},{"name":"GeminiFreeTier__call_onboard_user_from_legacy_flow","value":true},{"name":"SDLCAgents__enable_gemini_model_connection","value":false},{"name":"Chat__display_prompt_recitations","value":true},{"name":"Chat__enable_async_chat_intent_classification","value":false},{"name":"CodeassistMetrics__enable_codeassist_metric","value":false},{"name":"DuetAiLocalRag__enable_local_rag_completion_snippets","value":true},{"name":"DuetAiMendelOverrides__enable_gca_intent_classification_as_default_model","value":false},{"name":"DuetAiMendelOverrides__enable_gca_intent_classification_model_for_logging","value":false},{"name":"Chat__enable_agentic_chat_ij","value":true},{"name":"Chat__enable_chat_crescendo_agents","value":true},{"name":"Chat__enable_chat_folder_context_selection","value":true},{"name":"Chat__enable_chat_moa","value":false},{"name":"DuetAiCompletion__codeCompletion_enableAdaptingCache","value":true},{"name":"DuetAiLocalRag__enable_local_rag","value":true},{"name":"DuetAiRemoteRag__enable_remote_rag","value":true},{"name":"DuetAiRemoteRag__enable_remote_rag_chat","value":true},{"name":"GcaFlashCompletions__enable_client_postprocessing","value":false},{"name":"MetricService__enable_metric_service","value":true},{"name":"ApigeeCloudCode__enable_mock_server","value":true},{"name":"Chat__enable_full_codebase_awareness_chat","value":true},{"name":"DuetAiGeneration__codeGeneration_pane_view_default_config","value":false},{"name":"DuetAiGeneration__codeGeneration_use_transform_api","value":false},{"name":"GCAFeedbackBlock__enable_feedback_block","value":false},{"name":"UserTelemetry__enable_user_telemetry_call","value":true},{"name":"DuetAICodeTransform__enable_m2","value":true},{"name":"FirebaseDataConnectChatTool__enable_firebase_data_connect_chat_tool","value":false},{"name":"DuetAiGenerationAndCompletion__track_suffix_length","value":false},{"name":"DuetAiGeneration__auto_trigger_on_empty_class_struct_def","value":true},{"name":"DuetAiGeneration__codeGeneration_enable_pane_view","value":false},{"name":"GCAUpgradeToPaid__enable_upgrade_from_free_tier","value":false},{"name":"Chat__delete_response_after_stop","value":true},{"name":"Chat__enable_chat_intent_classification","value":false},{"name":"Chat__enable_chat_streaming","value":true},{"name":"DuetAiGeneration__codeGeneration_enable_codelens_call_to_action","value":false},{"name":"SyntaxAnalysis__enable_syntax_analysis","value":false},{"name":"Chat__enable_chat_named_entity_recognition","value":false},{"name":"DuetAiGeneration__codeGeneration_enable_quickpick_chat","value":false},{"name":"SDLCAgents__enable_azure_model_connection","value":false},{"name":"DuetAICodeTransform__display_prompt_recitations","value":true},{"name":"DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning","value":true},{"name":"DuetAiMendelOverrides__inlineSuggestions_debounced_after_fetching","value":true},{"name":"DuetAiProcessors__enable_prompt_recitations_check","value":true},{"name":"DuetAiRemoteRag__enable_hyde_for_generation","value":false},{"name":"GCAUpgradeToPaid__enable_standard_tier_easy_onboarding","value":true},{"name":"SDLCAgents__enable_anthropic_model_connection","value":false},{"name":"Chat__enable_mcp_server_ij","value":true},{"name":"DuetAICodeTransformIj__enable_ij","value":false},{"name":"DuetAiGeneration__codeGeneration_enable_new_cy_vsc_ux","value":false},{"name":"DuetAiLocalRag__enable_wald_file_selection","value":false},{"name":"GeminiFreeTier__enable_free_tier","value":true},{"name":"DuetAiCloudCodeAPI__enable_cloudcode_api","value":true},{"name":"DuetAiLocalRag__enable_local_rag_completion","value":true},{"name":"GcaTelemetryBlock__enable_telemetry_block","value":false},{"name":"GcaTelemetry__enable_ai_characters_percentage","value":true},{"name":"IntentAware__enable_intent_aware_m1","value":false},{"name":"SDLCAgents__enable_rest_model_connection","value":false},{"name":"DuetAiCompletion__codeCompletion_triggerForDeletion","value":false},{"name":"DuetAiLocalRag__enable_local_rag_chat","value":true},{"name":"DuetAiLocalRag__include_unit_test_files","value":false},{"name":"Chat__enable_chat_gemini_cli","value":true},{"name":"DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_colocated_files","value":true},{"name":"GcaAipluginSwingToCompose__enable_compose","value":true},{"name":"DuetAICodeTransform__custom_slash_commands","value":true},{"name":"DuetAi__custom_preambles","value":true},{"name":"Chat__enable_sessions","value":true},{"name":"Chat__enable_structured_code_edits","value":true},{"name":"Chat__enable_workspace_change_in_chat_history","value":true},{"name":"Chat__stop_chat_request_button","value":true},{"name":"Chat__enable_chat_checkpoints","value":true},{"name":"Chat__enable_local_bm25_chat","value":true},{"name":"DuetAi__show_release_notes","value":true},{"name":"Chat__apply_all_changes_button","value":true},{"name":"Chat__enable_code_view","value":true},{"name":"GcaTelemetry__send_aica_to_ccpa","value":true},{"name":"Chat__enable_local_bm25_chat_input_from_cursor","value":true},{"name":"Chat__enable_text_snippets","value":true},{"name":"DuetAICodeTransform__enable_inline_diff","value":true},{"name":"Chat__local_bm25_chat_tokenizer","value":"wald_word3"},{"name":"DuetAiLocalRag__local_rag_tokenization_algorithm","value":"wald_word"},{"name":"DuetAiMendelOverrides__chat_clientId","value":"CHAT_CLIENT_CLOUD_CODE_GEMINI_2_0_FLASH_001"},{"name":"DuetAiMendelOverrides__gca_intent_classifier_model_name","value":"/ml/m2p-role-prod-intentclassifiergca-servo-owner/prod.intentclassifiergca"},{"name":"DuetAiMendelOverrides__gca_intent_classifier_model_version","value":""},{"name":"DuetAiLocalRag__otherfiles_generation_limit","value":40},{"name":"DuetAiRemoteRag__max_snippets_rag_for_chat","value":2},{"name":"DuetAiRemoteRag__max_snippets_tailed_prompt","value":4},{"name":"GeminiFreeTier__license_message_frequency_days","value":60},{"name":"Chat__fca_chat_context_window_size","value":3500000},{"name":"DuetAiLocalRag__otherfiles_chat_limit","value":100},{"name":"DuetAiLocalRag__otherfiles_completion_limit","value":1000},{"name":"DuetAiLocalRag__top_k_test_files_to_include","value":2},{"name":"DuetAiLocalRag__wald_local_rag_max_file_search_depth","value":-1},{"name":"DuetAiMendelOverrides__inlineSuggestions_throttleMs","value":0},{"name":"DuetAiRemoteRag__max_named_entity_for_chat","value":3},{"name":"Chat__chat_context_window_size","value":-1},{"name":"Chat__lca_chat_context_window_size_ij","value":2100000},{"name":"Chat__local_bm25_chat_max_results","value":10},{"name":"Chat__local_bm25_index_max_files","value":25000},{"name":"DuetAiCompletion__adaptingCache_maxInflightRequests","value":2},{"name":"DuetAiLocalRag__bm25_in_completion_max_results","value":15},{"name":"DuetAiLocalRag__max_file_search_depth","value":2},{"name":"DuetAiMendelOverrides__inlineSuggestions_debounceMs","value":550},{"name":"DuetAiGeneration__codeGeneration_context_window_size","value":64000},{"name":"DuetAiLocalRag__top_k_doc_files_to_include","value":2},{"name":"DuetAiRemoteRag__max_bm25_snippets_rag","value":0},{"name":"DuetAiRemoteRag__max_snippets_rag_for_selected_code","value":2},{"name":"GCAUpgradeToPaid__current_tier_polling_interval_ms","value":60000},{"name":"DuetAiRemoteRag__max_distance_rag_for_selected_code","value":0.8},{"name":"DuetAiRemoteRag__max_distance_tailed_prompt","value":0.4},{"name":"DuetAiLocalRag__cache_co_located","value":20},{"name":"DuetAiLocalRag__cache_file_limit","value":4194300},{"name":"DuetAiLocalRag__cache_total_files","value":250},{"name":"DuetAiLocalRag__local_rag_reranking_by_language","value":0},{"name":"DuetAiRemoteRag__max_distance_rag_for_chat","value":0.8},{"name":"DuetAiRemoteRag__multi_query_tail_ns_for_completion"},{"name":"DuetAiRemoteRag__multi_query_tail_ns_for_generation"},{"name":"DuetAiLocalRag__substrings_to_identify_doc_prompts","value":["document","comment"]},{"name":"DuetAiLocalRag__substrings_to_identify_test_prompts","value":["test"]},{"name":"GcaApiMigration__platform_api_endpoints"},{"name":"GcaApiMigration__product_api_endpoints"}]}
I0902 18:07:19.165325    1712 server.go:631] jsonrpc2: --> request #8: workspace/tierConfiguration: {"userDefinedCloudaicompanionProject":true,"projectId":"cloudshell-gca"}
I0902 18:07:19.165248    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets" to enableRAGLCompletionSnippets with value true
I0902 18:07:19.165502    1712 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enableAdaptingCache" to codeCompletion.enableAdaptingCache with value true
I0902 18:07:19.165519    1712 experiments.go:210] Applied experiment flag "DuetAiLocalRag__enable_local_rag" to enableRAGL with value true
I0902 18:07:19.165518    1712 tier.go:17] Received tier configuration request: {ProjectID:cloudshell-gca UserDefinedCloudaicompanionProject:true}
I0902 18:07:19.165564    1712 experiments.go:134] Applied experiment flag "Chat__enable_chat_streaming" to chat.enableChatStreaming with value true
I0902 18:07:19.165587    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning" to enableRAGLCompletionSnippetsWithPruning with value true
I0902 18:07:19.165624    1712 experiments.go:270] Applied experiment flag "DuetAiLocalRag__enable_wald_file_selection" to enableWaldFileSelection with value false
I0902 18:07:19.165635    1712 experiments.go:134] Applied experiment flag "DuetAiCloudCodeAPI__enable_cloudcode_api" to useCloudCodeAPI with value true
I0902 18:07:19.165645    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion" to enableRAGLCompletion with value true
I0902 18:07:19.165564    1712 server.go:631] jsonrpc2: <-- request #16: workspace/configuration: {"items":[{"section":"cloudcode.aiCompanion"}]}
I0902 18:07:19.165656    1712 experiments.go:134] Applied experiment flag "GcaTelemetry__enable_ai_characters_percentage" to enableAICharactersTelemetry with value true
I0902 18:07:19.165780    1712 experiments.go:192] Applied experiment flag "IntentAware__enable_intent_aware_m1" to opts.completionOpts.intentAwareCompletionEnabled with value false
I0902 18:07:19.165799    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_chat" to enableRAGLChat with value true
I0902 18:07:19.165834    1712 experiments.go:238] Applied experiment flag "DuetAiLocalRag__include_unit_test_files" to includeUnitTestFile with value false
I0902 18:07:19.165843    1712 experiments.go:134] Applied experiment flag "Chat__enable_chat_gemini_cli" to enableLocalAgent with value true
I0902 18:07:19.165853    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_colocated_files" to enableColocatedFilesForCompletionSnippets with value true
I0902 18:07:19.165888    1712 experiments.go:278] Applied experiment flag "Chat__enable_local_bm25_chat" to enableBM25InChat with value true
I0902 18:07:19.165917    1712 experiments.go:134] Applied experiment flag "GcaTelemetry__send_aica_to_ccpa" to enableAICharactersTelemetryCCPA with value true
I0902 18:07:19.165937    1712 experiments.go:303] Applied experiment flag "Chat__enable_local_bm25_chat_input_from_cursor" to EnableLocalBM25ChatInputFromCursor with value true
I0902 18:07:19.165958    1712 experiments.go:290] Applied experiment flag "Chat__local_bm25_chat_tokenizer" to chat.localBm25ChatTokenizer with value wald_word3
I0902 18:07:19.165974    1712 experiments.go:266] Applied experiment flag "DuetAiLocalRag__local_rag_tokenization_algorithm" to localRagTokenizationAlgorithm with value wald_word
I0902 18:07:19.165997    1712 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_generation_limit" to otherFilesGenerationLimit with value 40
I0902 18:07:19.166014    1712 experiments.go:141] Applied experiment flag "Chat__fca_chat_context_window_size" to chat.fcaContextWindowSize with value 3500000
I0902 18:07:19.166025    1712 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_chat_limit" to otherFilesChatLimit with value 100
I0902 18:07:19.166034    1712 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_completion_limit" to otherFilesCompletionLimit with value 1000
I0902 18:07:19.166049    1712 experiments.go:258] Applied experiment flag "DuetAiLocalRag__top_k_test_files_to_include" to topKTestFilesToInclude with value 2
I0902 18:07:19.166065    1712 experiments.go:274] Applied experiment flag "DuetAiLocalRag__wald_local_rag_max_file_search_depth" to waldMaxFileSearchDepth with value -1
I0902 18:07:19.166085    1712 experiments.go:141] Applied experiment flag "Chat__chat_context_window_size" to chat.contextWindowSize with value -1
I0902 18:07:19.166104    1712 experiments.go:282] Applied experiment flag "Chat__local_bm25_chat_max_results" to chat.localBm25ChatFromInputMaxResults with value 10
I0902 18:07:19.166121    1712 experiments.go:286] Applied experiment flag "Chat__local_bm25_index_max_files" to ragl.bm25IndexMaxsizeFiles with value 25000
I0902 18:07:19.166130    1712 experiments.go:141] Applied experiment flag "DuetAiCompletion__adaptingCache_maxInflightRequests" to codeCompletion.adaptingCache.maxInflightRequests with value 2
I0902 18:07:19.166148    1712 experiments.go:298] Applied experiment flag "DuetAiLocalRag__bm25_in_completion_max_results" to ragl.bm25InCompletionMaxResults with value 15
I0902 18:07:19.166161    1712 experiments.go:242] Applied experiment flag "DuetAiLocalRag__max_file_search_depth" to maxFileSearchDepth with value 2
I0902 18:07:19.166180    1712 experiments.go:173] Applied experiment flag "DuetAiMendelOverrides__inlineSuggestions_debounceMs" to update default debounce value 550
I0902 18:07:19.166192    1712 experiments.go:141] Applied experiment flag "DuetAiGeneration__codeGeneration_context_window_size" to codeGeneration.contextWindowSize with value 64000
I0902 18:07:19.166207    1712 experiments.go:254] Applied experiment flag "DuetAiLocalRag__top_k_doc_files_to_include" to topKDocFilesToInclude with value 2
I0902 18:07:19.166228    1712 experiments.go:214] Applied experiment flag "DuetAiLocalRag__cache_co_located" to coLocated with value 20
I0902 18:07:19.166239    1712 experiments.go:218] Applied experiment flag "DuetAiLocalRag__cache_file_limit" to fileLimit with value 4.1943e+06
I0902 18:07:19.166249    1712 experiments.go:222] Applied experiment flag "DuetAiLocalRag__cache_total_files" to totalFiles with value 250
I0902 18:07:19.166264    1712 experiments.go:262] Applied experiment flag "DuetAiLocalRag__local_rag_reranking_by_language" to localRAGRerankingByLanguageParam with value 0
I0902 18:07:19.166277    1712 experiments.go:226] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_completion" to multiQueryTailNS with value []
